dataset,category,raw_label,raw_name,broden_label,broden_name
ade20k,scene,154,brewery_outdoor-s,192,industrial_area
ade20k,scene,155,bric-a-brac-s,146,flea_market/indoor
ade20k,scene,156,brickyard_indoor-s,228,mezzanine
ade20k,scene,157,brickyard_outdoor-s,200,kasbah
ade20k,scene,158,bridge-s,66,bridge
ade20k,scene,159,bridle_path-s,151,forest_path
ade20k,scene,160,broadleaf-s,150,forest/broadleaf
ade20k,scene,161,brooklet-s,224,marsh
ade20k,scene,162,bubble_chamber-s,226,mausoleum
ade20k,scene,163,buffet-s,31,bakery/shop
ade20k,scene,164,building_complex-s,307,skyscraper
ade20k,scene,165,building_facade-s,161,general_store/outdoor
ade20k,scene,166,bulkhead-s,106,corridor
ade20k,scene,167,bullpen-s,312,stadium/baseball
ade20k,scene,168,bullring-s,68,bullring
ade20k,scene,169,bunk_bed-s,363,youth_hostel
ade20k,scene,170,burial_chamber-s,69,burial_chamber
ade20k,scene,171,bus_depot_indoor-s,71,bus_station/indoor
ade20k,scene,172,bus_depot_outdoor-s,71,bus_station/indoor
ade20k,scene,173,bus_interior-s,70,bus_interior
ade20k,scene,174,bus_shelter-s,71,bus_station/indoor
ade20k,scene,175,bus_station_indoor-s,71,bus_station/indoor
ade20k,scene,176,bus_station_outdoor-s,71,bus_station/indoor
ade20k,scene,177,butchers_shop-s,72,butchers_shop
ade20k,scene,178,butte-s,73,butte
ade20k,scene,179,bypass-s,175,highway
ade20k,scene,180,byroad-s,118,desert_road
ade20k,scene,181,cabana-s,159,gazebo/exterior
ade20k,scene,182,cabin_cruiser-s,155,galley
ade20k,scene,183,cabin_indoor-s,26,attic
ade20k,scene,184,cabin_outdoor-s,74,cabin/outdoor
ade20k,scene,185,cafeteria-s,75,cafeteria
ade20k,scene,186,call_center-s,246,office_cubicles
ade20k,scene,187,campsite-s,76,campsite
ade20k,scene,188,campus-s,77,campus
ade20k,scene,189,candy_store-s,80,candy_store
ade20k,scene,190,canteen-s,75,cafeteria
ade20k,scene,191,canyon-s,81,canyon
ade20k,scene,192,car_dealership-s,257,parking_lot
ade20k,scene,193,caravansary-s,109,courtyard
ade20k,scene,194,cardroom-s,281,recreation_room
ade20k,scene,195,cargo_container_interior-s,196,jail_cell
ade20k,scene,196,cargo_deck-s,255,parking_garage/indoor
ade20k,scene,197,cargo_helicopter-s,207,landing_deck
ade20k,scene,198,carport_indoor-s,156,garage/indoor
ade20k,scene,199,carport_outdoor-s,260,pavilion
ade20k,scene,200,carrousel-s,83,carrousel
ade20k,scene,201,cascade-s,355,waterfall
ade20k,scene,202,casino_indoor-s,6,amusement_arcade
ade20k,scene,203,casino_outdoor-s,181,hotel/outdoor
ade20k,scene,204,castle-s,84,castle
ade20k,scene,205,catacomb-s,85,catacomb
ade20k,scene,206,cataract-s,355,waterfall
ade20k,scene,207,cathedral_indoor-s,90,church/indoor
ade20k,scene,208,cathedral_outdoor-s,91,church/outdoor
ade20k,scene,209,catwalk-s,35,ballroom
ade20k,scene,210,cavern_indoor-s,167,grotto
ade20k,scene,211,cavern_outdoor-s,167,grotto
ade20k,scene,212,cellar-s,27,auditorium
ade20k,scene,213,cemetery-s,86,cemetery
ade20k,scene,214,chair_lift-s,305,ski_slope
ade20k,scene,215,chalet-s,87,chalet
ade20k,scene,216,chaparral-s,117,desert/vegetation
ade20k,scene,217,chapel-s,90,church/indoor
ade20k,scene,218,checkout_counter-s,128,drugstore
ade20k,scene,219,cheese_factory-s,285,restaurant_kitchen
ade20k,scene,220,chemical_plant-s,192,industrial_area
ade20k,scene,221,chemistry_lab-s,88,chemistry_lab
ade20k,scene,222,chicken_coop_indoor-s,311,stable
ade20k,scene,223,chicken_coop_outdoor-s,299,shed
ade20k,scene,224,chicken_farm_indoor-s,17,arena/rodeo
ade20k,scene,225,chicken_farm_outdoor-s,258,pasture
ade20k,scene,226,childs_room-s,89,childs_room
ade20k,scene,227,choir_loft_interior-s,211,legislative_chamber
ade20k,scene,228,chuck_wagon-s,216,loading_dock
ade20k,scene,229,church_indoor-s,90,church/indoor
ade20k,scene,230,church_outdoor-s,91,church/outdoor
ade20k,scene,231,circus_tent_indoor-s,16,arena/performance
ade20k,scene,232,circus_tent_outdoor-s,76,campsite
ade20k,scene,233,city-s,307,skyscraper
ade20k,scene,234,classroom-s,92,classroom
ade20k,scene,235,clean_room-s,93,clean_room
ade20k,scene,236,cliff-s,94,cliff
ade20k,scene,237,clock_tower_indoor-s,131,elevator_shaft
ade20k,scene,238,cloister_indoor-s,11,arcade
ade20k,scene,239,cloister_outdoor-s,109,courtyard
ade20k,scene,240,closet-s,95,closet
ade20k,scene,241,clothing_store-s,96,clothing_store
ade20k,scene,242,coast-s,194,islet
ade20k,scene,243,coast_road-s,94,cliff
ade20k,scene,244,cockpit-s,98,cockpit
ade20k,scene,245,cocktail_lounge-s,39,bar
ade20k,scene,246,coffee_shop-s,99,coffee_shop
ade20k,scene,247,computer_room-s,100,computer_room
ade20k,scene,248,conference_center-s,101,conference_center
ade20k,scene,249,conference_hall-s,352,waiting_room
ade20k,scene,250,conference_room-s,102,conference_room
ade20k,scene,251,confessional-s,90,church/indoor
ade20k,scene,252,construction_site-s,103,construction_site
ade20k,scene,253,control_room-s,100,computer_room
ade20k,scene,254,control_tower_indoor-s,100,computer_room
ade20k,scene,255,control_tower_outdoor-s,354,water_tower
ade20k,scene,256,convenience_store_indoor-s,128,drugstore
ade20k,scene,257,convenience_store_outdoor-s,139,fastfood_restaurant
ade20k,scene,258,coral_reef-s,342,underwater/ocean_deep
ade20k,scene,259,corn_field-s,104,corn_field
ade20k,scene,260,corner-s,193,inn/outdoor
ade20k,scene,261,corral-s,105,corral
ade20k,scene,262,corridor-s,106,corridor
ade20k,scene,263,cottage-s,107,cottage
ade20k,scene,264,cottage_garden-s,153,formal_garden
ade20k,scene,265,country_house-s,326,swimming_pool/outdoor
ade20k,scene,266,country_road-s,152,forest_road
ade20k,scene,267,courthouse-s,108,courthouse
ade20k,scene,268,courtroom-s,211,legislative_chamber
ade20k,scene,269,courtyard-s,109,courtyard
ade20k,scene,270,covered_bridge_interior-s,131,elevator_shaft
ade20k,scene,271,crawl_space-s,26,attic
ade20k,scene,272,creek-s,110,creek
ade20k,scene,273,crevasse-s,111,crevasse
ade20k,scene,274,crosswalk-s,112,crosswalk
ade20k,scene,275,cultivated-s,140,field/cultivated
ade20k,scene,276,customhouse-s,108,courthouse
ade20k,scene,277,cybercafe-s,100,computer_room
ade20k,scene,278,dacha-s,87,chalet
ade20k,scene,279,dairy_indoor-s,311,stable
ade20k,scene,280,dairy_outdoor-s,311,stable
ade20k,scene,281,dam-s,113,dam
ade20k,scene,282,dance_floor-s,122,discotheque
ade20k,scene,283,dance_school-s,44,basketball_court/indoor
ade20k,scene,284,darkroom-s,315,stage/indoor
ade20k,scene,285,day_care_center-s,202,kindergarden_classroom
ade20k,scene,286,deck-house_boat_deck_house-s,322,sushi_bar
ade20k,scene,287,deck-house_deck_house-s,184,hunting_lodge/outdoor
ade20k,scene,288,delicatessen-s,114,delicatessen
ade20k,scene,289,dentists_office-s,248,operating_room
ade20k,scene,290,department_store-s,115,department_store
ade20k,scene,291,departure_lounge-s,2,airport_terminal
ade20k,scene,292,desert_road-s,118,desert_road
ade20k,scene,293,diner_indoor-s,139,fastfood_restaurant
ade20k,scene,294,diner_outdoor-s,119,diner/outdoor
ade20k,scene,295,dinette_home-s,121,dining_room
ade20k,scene,296,dining_area-s,120,dining_hall
ade20k,scene,297,dining_car-s,336,train_interior
ade20k,scene,298,dining_hall-s,120,dining_hall
ade20k,scene,299,dining_room-s,121,dining_room
ade20k,scene,300,dirt_track-s,276,raceway
ade20k,scene,301,discotheque-s,122,discotheque
ade20k,scene,302,distillery-s,317,staircase
ade20k,scene,303,ditch-s,258,pasture
ade20k,scene,304,diving_board-s,268,playground
ade20k,scene,305,dock-s,266,pier
ade20k,scene,306,dolmen-s,69,burial_chamber
ade20k,scene,307,donjon-s,84,castle
ade20k,scene,308,door-s,129,elevator/door
ade20k,scene,309,doorway_indoor-s,129,elevator/door
ade20k,scene,310,doorway_outdoor-s,123,doorway/outdoor
ade20k,scene,311,dorm_room-s,124,dorm_room
ade20k,scene,312,downtown-s,307,skyscraper
ade20k,scene,313,drainage_ditch-s,340,trench
ade20k,scene,314,dress_shop-s,126,dressing_room
ade20k,scene,315,dressing_room-s,126,dressing_room
ade20k,scene,316,drill_rig-s,247,oilrig
ade20k,scene,317,driveway-s,127,driveway
ade20k,scene,318,driving_range_indoor-s,164,golf_course
ade20k,scene,319,driving_range_outdoor-s,164,golf_course
ade20k,scene,320,drugstore-s,128,drugstore
ade20k,scene,321,dry-s,84,castle
ade20k,scene,322,dry_dock-s,218,lock_chamber
ade20k,scene,323,dugout-s,42,baseball_field
ade20k,scene,324,earth_fissure-s,340,trench
ade20k,scene,325,east_asia-s,330,temple/asia
ade20k,scene,326,editing_room-s,329,television_studio
ade20k,scene,327,electrical_substation-s,104,corn_field
ade20k,scene,328,elevated_catwalk-s,133,engine_room
ade20k,scene,329,elevator_interior-s,129,elevator/door
ade20k,scene,330,elevator_lobby-s,130,elevator_lobby
ade20k,scene,331,elevator_shaft-s,131,elevator_shaft
ade20k,scene,332,embankment-s,340,trench
ade20k,scene,333,embassy-s,132,embassy
ade20k,scene,334,embrasure-s,187,ice_shelf
ade20k,scene,335,engine_room-s,133,engine_room
ade20k,scene,336,entrance-s,170,hangar/outdoor
ade20k,scene,337,entrance_hall-s,134,entrance_hall
ade20k,scene,338,entranceway_indoor-s,134,entrance_hall
ade20k,scene,339,entranceway_outdoor-s,201,kennel/outdoor
ade20k,scene,340,entryway_outdoor-s,259,patio
ade20k,scene,341,escalator_indoor-s,135,escalator/indoor
ade20k,scene,342,escalator_outdoor-s,135,escalator/indoor
ade20k,scene,343,escarpment-s,94,cliff
ade20k,scene,344,establishment-s,281,recreation_room
ade20k,scene,345,estaminet-s,99,coffee_shop
ade20k,scene,346,estuary-s,204,lagoon
ade20k,scene,347,excavation-s,136,excavation
ade20k,scene,348,exhibition_hall-s,61,booth/indoor
ade20k,scene,349,exterior-s,159,gazebo/exterior
ade20k,scene,350,fabric_store-s,60,bookstore
ade20k,scene,351,factory_indoor-s,23,assembly_line
ade20k,scene,352,factory_outdoor-s,192,industrial_area
ade20k,scene,353,fairway-s,164,golf_course
ade20k,scene,354,fan-s,355,waterfall
ade20k,scene,355,farm-s,40,barn
ade20k,scene,356,farm_building-s,40,barn
ade20k,scene,357,farmhouse-s,242,oast_house
ade20k,scene,358,fastfood_restaurant-s,139,fastfood_restaurant
ade20k,scene,359,feed_bunk-s,105,corral
ade20k,scene,360,fence-s,201,kennel/outdoor
ade20k,scene,361,ferryboat_indoor-s,70,bus_interior
ade20k,scene,362,field_house-s,149,football_field
ade20k,scene,363,field_road-s,142,field_road
ade20k,scene,364,field_tent_indoor-s,76,campsite
ade20k,scene,365,field_tent_outdoor-s,76,campsite
ade20k,scene,366,fire_escape-s,143,fire_escape
ade20k,scene,367,fire_station-s,144,fire_station
ade20k,scene,368,fire_trench-s,340,trench
ade20k,scene,369,fireplace-s,90,church/indoor
ade20k,scene,370,firing_range_indoor-s,255,parking_garage/indoor
ade20k,scene,371,firing_range_outdoor-s,265,picnic_area
ade20k,scene,372,fish_farm-s,287,rice_paddy
ade20k,scene,373,fishmarket-s,114,delicatessen
ade20k,scene,374,fishpond-s,145,fishpond
ade20k,scene,375,fitting_room_interior-s,126,dressing_room
ade20k,scene,376,fjord-s,163,glacier
ade20k,scene,377,flashflood-s,127,driveway
ade20k,scene,378,flatlet-s,26,attic
ade20k,scene,379,flea_market_indoor-s,146,flea_market/indoor
ade20k,scene,380,flea_market_outdoor-s,47,bazaar/outdoor
ade20k,scene,381,floating_dock-s,266,pier
ade20k,scene,382,floating_dry_dock-s,103,construction_site
ade20k,scene,383,flood-s,59,boathouse
ade20k,scene,384,flood_plain-s,224,marsh
ade20k,scene,385,florist_shop_indoor-s,147,florist_shop/indoor
ade20k,scene,386,florist_shop_outdoor-s,147,florist_shop/indoor
ade20k,scene,387,flowerbed-s,209,lawn
ade20k,scene,388,flume_indoor-s,325,swimming_pool/indoor
ade20k,scene,389,fly_bridge-s,58,boat_deck
ade20k,scene,390,flying_buttress-s,327,synagogue/outdoor
ade20k,scene,391,food_court-s,148,food_court
ade20k,scene,392,football-s,313,stadium/football
ade20k,scene,393,football_field-s,149,football_field
ade20k,scene,394,foothill-s,117,desert/vegetation
ade20k,scene,395,forecourt-s,77,campus
ade20k,scene,396,foreshore-s,48,beach
ade20k,scene,397,forest_fire-s,151,forest_path
ade20k,scene,398,forest_path-s,151,forest_path
ade20k,scene,399,forest_road-s,152,forest_road
ade20k,scene,400,forklift-s,144,fire_station
ade20k,scene,401,formal_garden-s,153,formal_garden
ade20k,scene,402,fort-s,74,cabin/outdoor
ade20k,scene,403,fortress-s,84,castle
ade20k,scene,404,foundry_indoor-s,315,stage/indoor
ade20k,scene,405,foundry_outdoor-s,192,industrial_area
ade20k,scene,406,fountain-s,154,fountain
ade20k,scene,407,freestanding-s,166,greenhouse/outdoor
ade20k,scene,408,freeway-s,175,highway
ade20k,scene,409,freight_elevator-s,129,elevator/door
ade20k,scene,410,front_porch-s,272,porch
ade20k,scene,411,frontseat-s,82,car_interior
ade20k,scene,412,funeral_chapel-s,90,church/indoor
ade20k,scene,413,funeral_home-s,134,entrance_hall
ade20k,scene,414,furnace_room-s,43,basement
ade20k,scene,415,galley-s,155,galley
ade20k,scene,416,game_room-s,281,recreation_room
ade20k,scene,417,gangplank-s,58,boat_deck
ade20k,scene,418,garage_indoor-s,156,garage/indoor
ade20k,scene,419,garage_outdoor-s,157,garage/outdoor
ade20k,scene,420,garbage_dump-s,206,landfill
ade20k,scene,421,garden-s,153,formal_garden
ade20k,scene,422,gas_station-s,158,gas_station
ade20k,scene,423,gas_well-s,192,industrial_area
ade20k,scene,424,gasworks-s,192,industrial_area
ade20k,scene,425,gate-s,12,arch
ade20k,scene,426,gatehouse-s,84,castle
ade20k,scene,427,gazebo_interior-s,316,stage/outdoor
ade20k,scene,428,general_store_indoor-s,160,general_store/indoor
ade20k,scene,429,general_store_outdoor-s,161,general_store/outdoor
ade20k,scene,430,geodesic_dome_indoor-s,26,attic
ade20k,scene,431,geodesic_dome_outdoor-s,166,greenhouse/outdoor
ade20k,scene,432,ghost_town-s,200,kasbah
ade20k,scene,433,gift_shop-s,162,gift_shop
ade20k,scene,434,glacier-s,163,glacier
ade20k,scene,435,glade-s,150,forest/broadleaf
ade20k,scene,436,glen-s,341,tundra
ade20k,scene,437,golf_course-s,164,golf_course
ade20k,scene,438,gorge-s,81,canyon
ade20k,scene,439,granary-s,40,barn
ade20k,scene,440,grape_arbor-s,153,formal_garden
ade20k,scene,441,great_hall-s,331,throne_room
ade20k,scene,442,greengrocery-s,223,market/outdoor
ade20k,scene,443,greenhouse_indoor-s,165,greenhouse/indoor
ade20k,scene,444,greenhouse_outdoor-s,166,greenhouse/outdoor
ade20k,scene,445,grotto-s,167,grotto
ade20k,scene,446,grove-s,197,japanese_garden
ade20k,scene,447,guardhouse-s,332,ticket_booth
ade20k,scene,448,guardroom-s,242,oast_house
ade20k,scene,449,guesthouse-s,49,beach_house
ade20k,scene,450,gulch-s,81,canyon
ade20k,scene,451,gun_deck_indoor-s,133,engine_room
ade20k,scene,452,gun_deck_outdoor-s,58,boat_deck
ade20k,scene,453,gun_store-s,162,gift_shop
ade20k,scene,454,gymnasium_indoor-s,168,gymnasium/indoor
ade20k,scene,455,gymnasium_outdoor-s,256,parking_garage/outdoor
ade20k,scene,456,hacienda-s,220,mansion
ade20k,scene,457,hallway-s,106,corridor
ade20k,scene,458,handball_court-s,129,elevator/door
ade20k,scene,459,hangar_indoor-s,169,hangar/indoor
ade20k,scene,460,hangar_outdoor-s,170,hangar/outdoor
ade20k,scene,461,harbor-s,171,harbor
ade20k,scene,462,hardware_store-s,172,hardware_store
ade20k,scene,463,hat_shop-s,300,shoe_shop
ade20k,scene,464,hatchery-s,228,mezzanine
ade20k,scene,465,hayfield-s,173,hayfield
ade20k,scene,466,hayloft-s,26,attic
ade20k,scene,467,head_shop-s,301,shopfront
ade20k,scene,468,hearth-s,3,alcove
ade20k,scene,469,heath-s,341,tundra
ade20k,scene,470,hedge_maze-s,333,topiary_garden
ade20k,scene,471,hedgerow-s,333,topiary_garden
ade20k,scene,472,heliport-s,174,heliport
ade20k,scene,473,hen_yard-s,258,pasture
ade20k,scene,474,herb_garden-s,345,vegetable_garden
ade20k,scene,475,highway-s,175,highway
ade20k,scene,476,hill-s,140,field/cultivated
ade20k,scene,477,hillock-s,76,campsite
ade20k,scene,478,hockey-s,15,arena/hockey
ade20k,scene,479,hollow-s,289,rock_arch
ade20k,scene,480,home_office-s,176,home_office
ade20k,scene,481,home_theater-s,177,home_theater
ade20k,scene,482,hoodoo-s,30,badlands
ade20k,scene,483,hospital-s,178,hospital
ade20k,scene,484,hospital_room-s,179,hospital_room
ade20k,scene,485,hot_spring-s,180,hot_spring
ade20k,scene,486,hot_tub_indoor-s,195,jacuzzi/indoor
ade20k,scene,487,hot_tub_outdoor-s,195,jacuzzi/indoor
ade20k,scene,488,hotel_breakfast_area-s,120,dining_hall
ade20k,scene,489,hotel_outdoor-s,181,hotel/outdoor
ade20k,scene,490,hotel_room-s,182,hotel_room
ade20k,scene,491,house-s,183,house
ade20k,scene,492,housing_estate-s,283,residential_neighborhood
ade20k,scene,493,housing_project-s,308,slum
ade20k,scene,494,howdah-s,105,corral
ade20k,scene,495,hunting_lodge_indoor-s,239,natural_history_museum
ade20k,scene,496,hunting_lodge_outdoor-s,184,hunting_lodge/outdoor
ade20k,scene,497,hut-s,242,oast_house
ade20k,scene,498,hutment-s,231,motel
ade20k,scene,499,ice_cream_parlor-s,185,ice_cream_parlor
ade20k,scene,500,ice_floe-s,186,ice_floe
ade20k,scene,501,ice_shelf-s,190,iceberg
ade20k,scene,502,ice_skating_rink_indoor-s,188,ice_skating_rink/indoor
ade20k,scene,503,ice_skating_rink_outdoor-s,189,ice_skating_rink/outdoor
ade20k,scene,504,iceberg-s,190,iceberg
ade20k,scene,505,igloo-s,191,igloo
ade20k,scene,506,imaret-s,230,mosque/outdoor
ade20k,scene,507,incinerator_indoor-s,199,junkyard
ade20k,scene,508,incinerator_outdoor-s,192,industrial_area
ade20k,scene,509,indoor_procenium-s,27,auditorium
ade20k,scene,510,indoor_round-s,27,auditorium
ade20k,scene,511,indoor_seats-s,27,auditorium
ade20k,scene,512,industrial_area-s,192,industrial_area
ade20k,scene,513,industrial_park-s,216,loading_dock
ade20k,scene,514,inlet-s,204,lagoon
ade20k,scene,515,inn_indoor-s,38,banquet_hall
ade20k,scene,516,inn_outdoor-s,193,inn/outdoor
ade20k,scene,517,insane_asylum-s,220,mansion
ade20k,scene,518,irrigation_ditch-s,340,trench
ade20k,scene,519,islet-s,194,islet
ade20k,scene,520,jacuzzi_indoor-s,195,jacuzzi/indoor
ade20k,scene,521,jacuzzi_outdoor-s,195,jacuzzi/indoor
ade20k,scene,522,jail_cell-s,196,jail_cell
ade20k,scene,523,jail_indoor-s,196,jail_cell
ade20k,scene,524,jail_outdoor-s,192,industrial_area
ade20k,scene,525,japanese_garden-s,197,japanese_garden
ade20k,scene,526,jetty-s,357,wave
ade20k,scene,527,jewelry_shop-s,198,jewelry_shop
ade20k,scene,528,joss_house-s,330,temple/asia
ade20k,scene,529,juke_joint-s,6,amusement_arcade
ade20k,scene,530,jungle-s,279,rainforest
ade20k,scene,531,junk_pile-s,206,landfill
ade20k,scene,532,junkyard-s,199,junkyard
ade20k,scene,533,jury_box-s,211,legislative_chamber
ade20k,scene,534,kasbah-s,200,kasbah
ade20k,scene,535,kennel_indoor-s,201,kennel/outdoor
ade20k,scene,536,kennel_outdoor-s,201,kennel/outdoor
ade20k,scene,537,kindergarden_classroom-s,202,kindergarden_classroom
ade20k,scene,538,kiosk_indoor-s,332,ticket_booth
ade20k,scene,539,kiosk_outdoor-s,332,ticket_booth
ade20k,scene,540,kitchen-s,203,kitchen
ade20k,scene,541,kitchenette-s,203,kitchen
ade20k,scene,542,kraal-s,333,topiary_garden
ade20k,scene,543,lab_classroom-s,88,chemistry_lab
ade20k,scene,544,laboratorywet-s,88,chemistry_lab
ade20k,scene,545,labyrinth_indoor-s,35,ballroom
ade20k,scene,546,labyrinth_outdoor-s,5,amphitheater
ade20k,scene,547,lagoon-s,204,lagoon
ade20k,scene,548,landfill-s,206,landfill
ade20k,scene,549,landing-s,130,elevator_lobby
ade20k,scene,550,landing_deck-s,207,landing_deck
ade20k,scene,551,landing_strip-s,293,runway
ade20k,scene,552,laundromat-s,208,laundromat
ade20k,scene,553,lava_flow-s,350,volcano
ade20k,scene,554,lavatory-s,45,bathroom
ade20k,scene,555,lawn-s,209,lawn
ade20k,scene,556,layby-s,142,field_road
ade20k,scene,557,lean-to-s,74,cabin/outdoor
ade20k,scene,558,lean-to_tent-s,76,campsite
ade20k,scene,559,lecture_room-s,92,classroom
ade20k,scene,560,legislative_chamber-s,211,legislative_chamber
ade20k,scene,561,levee-s,78,canal/natural
ade20k,scene,562,library-s,246,office_cubicles
ade20k,scene,563,library_indoor-s,212,library/indoor
ade20k,scene,564,library_outdoor-s,213,library/outdoor
ade20k,scene,565,lido_deck_indoor-s,325,swimming_pool/indoor
ade20k,scene,566,lido_deck_outdoor-s,58,boat_deck
ade20k,scene,567,lift_bridge-s,66,bridge
ade20k,scene,568,lighthouse-s,214,lighthouse
ade20k,scene,569,limousine_interior-s,70,bus_interior
ade20k,scene,570,liquor_store_indoor-s,160,general_store/indoor
ade20k,scene,571,liquor_store_outdoor-s,161,general_store/outdoor
ade20k,scene,572,living_room-s,215,living_room
ade20k,scene,573,loading_dock-s,216,loading_dock
ade20k,scene,574,lobby-s,217,lobby
ade20k,scene,575,lock_chamber-s,218,lock_chamber
ade20k,scene,576,locker_room-s,219,locker_room
ade20k,scene,577,loft-s,26,attic
ade20k,scene,578,loge-s,27,auditorium
ade20k,scene,579,loggia_outdoor-s,229,moat/water
ade20k,scene,580,lookout_station_indoor-s,336,train_interior
ade20k,scene,581,lookout_station_outdoor-s,334,tower
ade20k,scene,582,lower_deck-s,103,construction_site
ade20k,scene,583,luggage_van-s,278,railroad_track
ade20k,scene,584,lumberyard_indoor-s,318,storage_room
ade20k,scene,585,lumberyard_outdoor-s,290,roof_garden
ade20k,scene,586,lyceum-s,108,courthouse
ade20k,scene,587,machine_shop-s,172,hardware_store
ade20k,scene,588,manhole-s,112,crosswalk
ade20k,scene,589,mansard-s,32,balcony/exterior
ade20k,scene,590,mansion-s,220,mansion
ade20k,scene,591,manufactured_home-s,221,manufactured_home
ade20k,scene,592,market_indoor-s,222,market/indoor
ade20k,scene,593,market_outdoor-s,223,market/outdoor
ade20k,scene,594,marsh-s,224,marsh
ade20k,scene,595,martial_arts_gym-s,225,martial_arts_gym
ade20k,scene,596,massage_room-s,182,hotel_room
ade20k,scene,597,mastaba-s,116,desert/sand
ade20k,scene,598,maternity_ward-s,179,hospital_room
ade20k,scene,599,mausoleum-s,226,mausoleum
ade20k,scene,600,meadow-s,141,field/wild
ade20k,scene,601,meat_house-s,72,butchers_shop
ade20k,scene,602,medina-s,227,medina
ade20k,scene,603,megalith-s,69,burial_chamber
ade20k,scene,604,menhir-s,69,burial_chamber
ade20k,scene,605,mens_store_outdoor-s,300,shoe_shop
ade20k,scene,606,mental_institution_indoor-s,22,artists_loft
ade20k,scene,607,mental_institution_outdoor-s,183,house
ade20k,scene,608,mesa-s,73,butte
ade20k,scene,609,mesoamerican-s,330,temple/asia
ade20k,scene,610,mess_hall-s,75,cafeteria
ade20k,scene,611,mews-s,4,alley
ade20k,scene,612,mezzanine-s,228,mezzanine
ade20k,scene,613,military_headquarters-s,132,embassy
ade20k,scene,614,military_hospital-s,248,operating_room
ade20k,scene,615,military_hut-s,74,cabin/outdoor
ade20k,scene,616,military_tent-s,76,campsite
ade20k,scene,617,millpond-s,59,boathouse
ade20k,scene,618,millrace-s,74,cabin/outdoor
ade20k,scene,619,mine-s,85,catacomb
ade20k,scene,620,mineral_bath-s,145,fishpond
ade20k,scene,621,mineshaft-s,340,trench
ade20k,scene,622,mini_golf_course_indoor-s,281,recreation_room
ade20k,scene,623,mini_golf_course_outdoor-s,164,golf_course
ade20k,scene,624,mission-s,91,church/outdoor
ade20k,scene,625,mobile_home-s,221,manufactured_home
ade20k,scene,626,monastery_indoor-s,90,church/indoor
ade20k,scene,627,monastery_outdoor-s,91,church/outdoor
ade20k,scene,628,moon_bounce-s,34,ball_pit
ade20k,scene,629,moor-s,233,mountain_path
ade20k,scene,630,morgue-s,219,locker_room
ade20k,scene,631,mosque_indoor-s,11,arcade
ade20k,scene,632,mosque_outdoor-s,230,mosque/outdoor
ade20k,scene,633,motel-s,231,motel
ade20k,scene,634,mountain-s,232,mountain
ade20k,scene,635,mountain_path-s,233,mountain_path
ade20k,scene,636,mountain_road-s,118,desert_road
ade20k,scene,637,mountain_snowy-s,234,mountain_snowy
ade20k,scene,638,movie_theater_indoor-s,235,movie_theater/indoor
ade20k,scene,639,movie_theater_outdoor-s,161,general_store/outdoor
ade20k,scene,640,mudflat-s,116,desert/sand
ade20k,scene,641,museum_indoor-s,236,museum/indoor
ade20k,scene,642,museum_outdoor-s,256,parking_garage/outdoor
ade20k,scene,643,music_store-s,300,shoe_shop
ade20k,scene,644,music_studio-s,238,music_studio
ade20k,scene,645,natural-s,205,lake/natural
ade20k,scene,646,natural_history_museum-s,239,natural_history_museum
ade20k,scene,647,natural_spring-s,324,swimming_hole
ade20k,scene,648,naval_base-s,247,oilrig
ade20k,scene,649,needleleaf-s,150,forest/broadleaf
ade20k,scene,650,newsroom-s,246,office_cubicles
ade20k,scene,651,newsstand_indoor-s,60,bookstore
ade20k,scene,652,newsstand_outdoor-s,332,ticket_booth
ade20k,scene,653,nightclub-s,122,discotheque
ade20k,scene,654,nook-s,121,dining_room
ade20k,scene,655,nuclear_power_plant_indoor-s,93,clean_room
ade20k,scene,656,nuclear_power_plant_outdoor-s,192,industrial_area
ade20k,scene,657,nunnery-s,292,ruin
ade20k,scene,658,nursery-s,240,nursery
ade20k,scene,659,nursing_home-s,241,nursing_home
ade20k,scene,660,nursing_home_outdoor-s,178,hospital
ade20k,scene,661,oasis-s,116,desert/sand
ade20k,scene,662,oast_house-s,242,oast_house
ade20k,scene,663,observation_station-s,273,promenade
ade20k,scene,664,observatory_indoor-s,264,physics_laboratory
ade20k,scene,665,observatory_outdoor-s,226,mausoleum
ade20k,scene,666,observatory_post-s,192,industrial_area
ade20k,scene,667,ocean-s,243,ocean
ade20k,scene,668,ocean_deep-s,342,underwater/ocean_deep
ade20k,scene,669,ocean_shallow-s,9,aquarium
ade20k,scene,670,office-s,244,office
ade20k,scene,671,office_building-s,245,office_building
ade20k,scene,672,office_cubicles-s,246,office_cubicles
ade20k,scene,673,oil_refinery_indoor-s,156,garage/indoor
ade20k,scene,674,oil_refinery_outdoor-s,192,industrial_area
ade20k,scene,675,oilrig-s,247,oilrig
ade20k,scene,676,one-way_street-s,178,hospital
ade20k,scene,677,open-hearth_furnace-s,107,cottage
ade20k,scene,678,operating_room-s,248,operating_room
ade20k,scene,679,operating_table-s,100,computer_room
ade20k,scene,680,optician-s,244,office
ade20k,scene,681,orchard-s,249,orchard
ade20k,scene,682,orchestra_pit-s,228,mezzanine
ade20k,scene,683,organ_loft_interior-s,210,lecture_room
ade20k,scene,684,orlop_deck-s,133,engine_room
ade20k,scene,685,ossuary-s,85,catacomb
ade20k,scene,686,outbuilding-s,221,manufactured_home
